,season,week,season_type,neutral_site,conference_game,attendance,home_team,home_conference,home_division,home_points,away_team,away_conference,away_division,away_points
0,2022,11,regular,False,True,-1,Charleston (WV),Mountain East,ii,,WV State,Mountain East,ii,
0,2022,11,regular,False,True,-1,Central Connecticut,NEC,fcs,14,Merrimack,NEC,fcs,20
0,2022,11,regular,False,True,-1,St Francis (PA),NEC,fcs,51,Duquesne,NEC,fcs,14
0,2022,11,regular,False,True,-1,Wagner,NEC,fcs,28,Sacred Heart,NEC,fcs,38
0,2022,11,regular,False,True,-1,Lehigh,Patriot,fcs,36,Colgate,Patriot,fcs,33
0,2022,11,regular,False,True,-1,John Carroll,Ohio,iii,,Otterbein,Ohio,iii,
0,2022,11,regular,False,True,-1,Wilkes,Mid Atlantic,iii,,King's College (PA),Mid Atlantic,iii,
0,2022,11,regular,False,True,-1,Nichols,Commonwealth Coast,iii,,Curry,Commonwealth Coast,iii,
0,2022,11,regular,False,True,-1,Salve Regina,Commonwealth Coast,iii,,Husson,Commonwealth Coast,iii,
0,2022,11,regular,False,True,-1,Mercyhurst,Pennsylvania State Athletic,ii,,Shepherd,Pennsylvania State Athletic,ii,
0,2022,11,regular,False,True,-1,Seton Hill College,Pennsylvania State Athletic,ii,10,Millersville,Pennsylvania State Athletic,ii,14
0,2022,11,regular,False,True,-1,Edinboro,Pennsylvania State Athletic,ii,,Lock Haven,Pennsylvania State Athletic,ii,
0,2022,11,regular,False,True,-1,Clarion,Pennsylvania State Athletic,ii,,West Chester,Pennsylvania State Athletic,ii,
0,2022,11,regular,False,False,-1,Lake Erie College,Great Midwest Athletic,ii,,Northern Michigan,GLIAC,ii,
0,2022,11,regular,False,True,-1,California (PA),Pennsylvania State Athletic,ii,,East Stroudsburg,Pennsylvania State Athletic,ii,
0,2022,11,regular,False,True,-1,Tiffin,Great Midwest Athletic,ii,,Findlay,Great Midwest Athletic,ii,
0,2022,11,regular,False,True,-1,Pace,Northeast 10,ii,10,Bentley,Northeast 10,ii,18
0,2022,11,regular,False,True,-1,Duke,ACC,fbs,24,Virginia Tech,ACC,fbs,7
0,2022,11,regular,False,True,-1,Dean College,ECFC,iii,,Keystone,ECFC,iii,
0,2022,11,regular,False,True,-1,Lebanon Valley,Mid Atlantic,iii,,Albright,Mid Atlantic,iii,
0,2022,11,regular,False,True,-1,Marist,Pioneer,fcs,24,Valparaiso,Pioneer,fcs,45
0,2022,11,regular,False,False,-1,Holy Cross,Patriot,fcs,36,Bryant,Big South,fcs,29
0,2022,11,regular,False,True,-1,Davenport,GLIAC,ii,7,Grand Valley State,GLIAC,ii,49
0,2022,11,regular,False,False,-1,Connecticut,FBS Independents,fbs,36,Liberty,FBS Independents,fbs,33
0,2022,11,regular,False,True,-1,Tennessee,SEC,fbs,66,Missouri,SEC,fbs,24
0,2022,11,regular,False,True,-1,Kentucky,SEC,fbs,21,Vanderbilt,SEC,fbs,24
0,2022,11,regular,False,True,-1,Greensboro,USA South,iii,,NC Wesleyan,USA South,iii,
0,2022,11,regular,False,True,-1,Illinois,Big Ten,fbs,24,Purdue,Big Ten,fbs,31
0,2022,11,regular,False,True,-1,Gannon,Pennsylvania State Athletic,ii,,Shippensburg,Pennsylvania State Athletic,ii,
0,2022,11,regular,False,True,-1,Williams,NESCAC,iii,20,Amherst College,NESCAC,iii,10
0,2022,11,regular,False,True,-1,Hamilton,NESCAC,iii,,Bates College,NESCAC,iii,
0,2022,11,regular,False,True,-1,South Florida,American Athletic,fbs,23,SMU,American Athletic,fbs,41
0,2022,11,regular,False,True,-1,Framingham State,MSCAC,iii,,Worcester State College,MSCAC,iii,
0,2022,11,regular,False,True,-1,North Carolina A&T,Big South,fcs,20,Charleston Southern,Big South,fcs,10
0,2022,11,regular,False,True,-1,Yale,Ivy,fcs,24,Princeton,Ivy,fcs,20
0,2022,11,regular,False,True,-1,North Greenville,Gulf South,ii,36,West Georgia,Gulf South,ii,43
0,2022,11,regular,False,True,-1,Tufts,NESCAC,iii,,Middlebury,NESCAC,iii,
0,2022,11,regular,False,True,-1,Georgetown,Patriot,fcs,21,Bucknell,Patriot,fcs,24
0,2022,11,regular,False,True,-1,Waynesburg,Presidents',iii,,Washington & Jefferson,Presidents',iii,
0,2022,11,regular,True,False,-1,Post University,Independent DII,ii,,Assumption,Northeast 10,ii,
0,2022,11,regular,False,True,-1,Ohio Dominican,Great Midwest Athletic,ii,,Hillsdale,Great Midwest Athletic,ii,
0,2022,11,regular,False,True,-1,Cornell College (IA),Midwest,iii,,Grinnell,Midwest,iii,
0,2022,11,regular,False,True,-1,Ursinus,Centennial,iii,,Dickinson,Centennial,iii,
0,2022,11,regular,False,True,-1,Trinity (TX),Southern Athletic,iii,,Sewanee Univ. of the South,Southern Athletic,iii,
0,2022,11,regular,False,True,-1,Montclair State,New Jersey,iii,,William Paterson,New Jersey,iii,
0,2022,11,regular,False,True,-1,Kalamazoo,Michigan,iii,19,Trine,Michigan,iii,42
0,2022,11,regular,False,True,-1,Long Island University,NEC,fcs,34,Stonehill,NEC,fcs,28
0,2022,11,regular,False,True,-1,Gettysburg,Centennial,iii,14,Franklin & Marshall,Centennial,iii,31
0,2022,11,regular,False,True,-1,East Tennessee State,Southern,fcs,17,Western Carolina,Southern,fcs,20
0,2022,11,regular,False,True,-1,St. Thomas (MN),Pioneer,fcs,23,Stetson,Pioneer,fcs,0
0,2022,11,regular,False,True,-1,William & Mary,CAA,fcs,45,Villanova,CAA,fcs,12
0,2022,11,regular,False,True,-1,Delaware,CAA,fcs,13,Richmond,CAA,fcs,21
0,2022,11,regular,False,True,-1,Hampton,CAA,fcs,24,Elon,CAA,fcs,38
0,2022,11,regular,False,True,-1,Dayton,Pioneer,fcs,49,Morehead State,Pioneer,fcs,27
0,2022,11,regular,False,True,-1,Fordham,Patriot,fcs,45,Lafayette,Patriot,fcs,10
0,2022,11,regular,False,True,-1,New Hampshire,CAA,fcs,31,Rhode Island,CAA,fcs,28
0,2022,11,regular,False,True,-1,Stony Brook,CAA,fcs,17,Towson,CAA,fcs,21
0,2022,11,regular,False,True,-1,Kennesaw State,Atlantic Sun,fcs,14,Austin Peay,Atlantic Sun,fcs,31
0,2022,11,regular,False,True,-1,Alma College,Michigan,iii,34,Albion,Michigan,iii,31
0,2022,11,regular,False,True,-1,Ohio Wesleyan,North Coast,iii,,Hiram,North Coast,iii,
0,2022,11,regular,False,True,-1,DePauw,North Coast,iii,,Wabash College,North Coast,iii,
0,2022,11,regular,False,True,-1,St. John Fisher,Empire 8,iii,,Utica,Empire 8,iii,
0,2022,11,regular,False,True,-1,Old Dominion,Sun Belt,fbs,3,James Madison,Sun Belt,fbs,37
0,2022,11,regular,False,True,-1,Simpson College,American Rivers,iii,,Buena Vista,American Rivers,iii,
0,2022,11,regular,False,False,-1,Belhaven College,USA South,iii,,Maryville TN,USA South,iii,
0,2022,11,regular,False,True,-1,Ripon,Midwest,iii,,Lawrence,Midwest,iii,
0,2022,11,regular,False,True,-1,Centre,Southern Athletic,iii,,Millsaps,Southern Athletic,iii,
0,2022,11,regular,False,True,-1,Westminster,Upper Midwest,iii,22,Crown College,Upper Midwest,iii,26
0,2022,11,regular,False,True,-1,Southern Virginia,USA South,iii,27,Brevard College,USA South,iii,41
0,2022,11,regular,False,False,-1,Wittenberg,North Coast,iii,,Hilbert College,North Coast,iii,
0,2022,11,regular,False,True,-1,Hobart,Liberty League,iii,,Rochester,Liberty League,iii,
0,2022,11,regular,False,True,-1,Alvernia University,Mid Atlantic,iii,7,FDU-Florham,Mid Atlantic,iii,31
0,2022,11,regular,False,True,-1,Minnesota-Morris,Upper Midwest,iii,,Greenville,Upper Midwest,iii,
0,2022,11,regular,True,False,-1,St. Vincent,Presidents',iii,,Bethany Co,,,
0,2022,11,regular,False,True,-1,St. Vincent,Presidents',iii,,Bethany (WV),Presidents',iii,
0,2022,11,regular,False,True,-1,North Dakota,MVFC,fcs,28,South Dakota,MVFC,fcs,19
0,2022,11,regular,False,True,-1,Upper Iowa,Northern Sun,ii,,Sioux Falls,Northern Sun,ii,
0,2022,11,regular,False,True,-1,Wayne State (NE),Northern Sun,ii,10,Minnesota St-Moorhead,Northern Sun,ii,7
0,2022,11,regular,False,True,-1,Minnesota State,Northern Sun,ii,,Winona State,Northern Sun,ii,
0,2022,11,regular,False,True,-1,Alderson-Broaddus,Mountain East,ii,3,Notre Dame College,Mountain East,ii,27
0,2022,11,regular,False,True,-1,Concordia-St. Paul,Northern Sun,ii,19,Minot State,Northern Sun,ii,11
0,2022,11,regular,False,True,-1,Slippery Rock,Pennsylvania State Athletic,ii,21,Kutztown,Pennsylvania State Athletic,ii,23
0,2022,11,regular,False,True,-1,Wayne State (MI),GLIAC,ii,,Ferris State,GLIAC,ii,
0,2022,11,regular,False,True,-1,Ashland,Great Midwest Athletic,ii,,Kentucky Wesleyan,Great Midwest Athletic,ii,
0,2022,11,regular,False,True,-1,Saginaw Valley,GLIAC,ii,,Michigan Tech,GLIAC,ii,
0,2022,11,regular,False,False,-1,Northwood (MI),Great Midwest Athletic,ii,,Walsh,Great Midwest Athletic,ii,
0,2022,11,regular,False,True,-1,West Liberty,Mountain East,ii,,Frostburg State,Mountain East,ii,
0,2022,11,regular,False,True,-1,Lenoir-Rhyne,South Atlantic,ii,34,Tusculum,South Atlantic,ii,14
0,2022,11,regular,False,True,-1,Catawba,South Atlantic,ii,23,Carson-Newman,South Atlantic,ii,61
0,2022,11,regular,False,True,-1,Newberry,South Atlantic,ii,27,Mars Hill,South Atlantic,ii,24
0,2022,11,regular,False,True,-1,WV Wesleyan,Mountain East,ii,,Glenville State,Mountain East,ii,
0,2022,11,regular,False,True,-1,Cornell,Ivy,fcs,17,Dartmouth,Ivy,fcs,13
0,2022,11,regular,False,True,-1,Pennsylvania,Ivy,fcs,14,Harvard,Ivy,fcs,37
0,2022,11,regular,False,True,-1,Howard,MEAC,fcs,28,South Carolina State,MEAC,fcs,14
0,2022,11,regular,False,True,-1,Campbell,Big South,fcs,35,Gardner-Webb,Big South,fcs,42
0,2022,11,regular,False,True,-1,Sam Houston State,Western Athletic,fcs,28,Abilene Christian,Western Athletic,fcs,45
0,2022,11,regular,False,False,-1,Ferrum,Old Dominion,iii,,Averett,Old Dominion,iii,
0,2022,11,regular,False,True,-1,Illinois College,Midwest,iii,,Beloit College,Midwest,iii,
0,2022,11,regular,False,True,-1,Luther,American Rivers,iii,,Nebraska Wesleyan University,American Rivers,iii,
0,2022,11,regular,False,True,-1,Alfred,Empire 8,iii,,Brockport State (NY),Empire 8,iii,
0,2022,11,regular,False,True,-1,Adrian,Michigan,iii,,Olivet College,Michigan,iii,
0,2022,11,regular,False,True,-1,Grove City College,Presidents',iii,,Thiel College,Presidents',iii,
0,2022,11,regular,False,True,-1,Hampden-Sydney,Old Dominion,iii,17,Randolph-Macon,Old Dominion,iii,38
0,2022,11,regular,False,False,-1,Carroll (WI),Midwest,iii,,Washington (MO),CCIW,iii,
0,2022,11,regular,False,True,-1,Geneva College,Presidents',iii,,Westminster PA,Presidents',iii,
0,2022,11,regular,False,True,-1,St. Norbert,NACC,iii,,Concordia (IL),NACC,iii,
0,2022,11,regular,False,True,-1,Oberlin,North Coast,iii,13,Wooster,North Coast,iii,56
0,2022,11,regular,False,True,-1,Knox College,Midwest,iii,,Monmouth (IL),Midwest,iii,
0,2022,11,regular,False,True,-1,Denison,North Coast,iii,,Kenyon,North Coast,iii,
0,2022,11,regular,False,True,-1,Washington & Lee,Old Dominion,iii,,Shenandoah,Old Dominion,iii,
0,2022,11,regular,False,True,-1,Guilford,Old Dominion,iii,22,Bridgewater (VA),Old Dominion,iii,64
0,2022,11,regular,False,True,-1,Susquehanna,Centennial,iii,,Juniata,Centennial,iii,
0,2022,11,regular,False,True,-1,St Lawrence,Liberty League,iii,,Buffalo State,Liberty League,iii,
0,2022,11,regular,False,True,-1,Morrisville State,Empire 8,iii,,Hartwick,Empire 8,iii,
0,2022,11,regular,False,True,-1,Western New England,Commonwealth Coast,iii,,Endicott College,Commonwealth Coast,iii,
0,2022,11,regular,False,True,-1,Widener,Mid Atlantic,iii,,Delaware Valley,Mid Atlantic,iii,
0,2022,11,regular,False,True,-1,Georgia State,Sun Belt,fbs,28,Louisiana Monroe,Sun Belt,fbs,31
0,2022,11,regular,False,True,-1,Wingate,South Atlantic,ii,,UVA-Wise,South Atlantic,ii,
0,2022,11,regular,False,True,-1,Mount St. Joseph,Heartland,iii,,Rose-Hulman,Heartland,iii,
0,2022,11,regular,False,True,-1,Capital,Ohio,iii,,Heidelberg,Ohio,iii,
0,2022,11,regular,False,True,-1,Bluffton,Heartland,iii,,Defiance,Heartland,iii,
0,2022,11,regular,False,True,-1,Franklin,Heartland,iii,,Hanover,Heartland,iii,
0,2022,11,regular,False,True,-1,Anderson (IN),Heartland,iii,,Manchester,Heartland,iii,
0,2022,11,regular,False,True,-1,Baldwin-Wallace,Ohio,iii,21,Mount Union,Ohio,iii,23
0,2022,11,regular,False,True,-1,Muskingum,Ohio,iii,,Marietta,Ohio,iii,
0,2022,11,regular,False,True,-1,Wofford,Southern,fcs,34,VMI,Southern,fcs,16
0,2022,11,regular,False,True,-1,Chattanooga,Southern,fcs,24,Samford,Southern,fcs,35
0,2022,11,regular,False,True,-1,Sul Ross State,American Southwest,iii,,Southwestern University,American Southwest,iii,
0,2022,11,regular,False,True,-1,Southern Illinois,MVFC,fcs,18,North Dakota State,MVFC,fcs,21
0,2022,11,regular,False,True,-1,Delaware State,MEAC,fcs,7,Morgan State,MEAC,fcs,37
0,2022,11,regular,False,True,-1,Jacksonville State,Atlantic Sun,fcs,42,Eastern Kentucky,Atlantic Sun,fcs,17
0,2022,11,regular,False,True,-1,Chicago,Midwest,iii,,Lake Forest,Midwest,iii,
0,2022,11,regular,False,True,-1,Elmhurst,CCIW,iii,,Illinois Wesleyan,CCIW,iii,
0,2022,11,regular,False,True,-1,Dubuque,American Rivers,iii,21,Central,American Rivers,iii,24
0,2022,11,regular,False,True,-1,Benedict College,SIAC,ii,58,Tuskegee,SIAC,ii,21
0,2022,11,regular,False,True,-1,Berry College,Southern Athletic,iii,,Hendrix College,Southern Athletic,iii,
0,2022,11,regular,False,True,-1,Rhodes,Southern Athletic,iii,,Birmingham-Southern,Southern Athletic,iii,
0,2022,11,regular,False,False,-1,New Mexico State,FBS Independents,fbs,51,Lamar,Southland,fcs,14
0,2022,11,regular,False,True,-1,Wisconsin-Eau Claire,Wisconsin,iii,,UW-Oshkosh,Wisconsin,iii,
0,2022,11,regular,False,True,-1,Austin College,American Southwest,iii,,Howard Payne,American Southwest,iii,
0,2022,11,regular,False,True,-1,Northwestern (MN),Upper Midwest,iii,31,Martin Luther College,Upper Midwest,iii,9
0,2022,11,regular,False,True,-1,Benedictine (IL),NACC,iii,,Wisconsin Lutheran,NACC,iii,
0,2022,11,regular,False,True,-1,Texas Lutheran,American Southwest,iii,16,Hardin-Simmons,American Southwest,iii,45
0,2022,11,regular,False,True,-1,Western Kentucky,Conference USA,fbs,45,Rice,Conference USA,fbs,10
0,2022,11,regular,False,True,-1,Quincy,Great Lakes,ii,,William Jewell College,Great Lakes,ii,
0,2022,11,regular,False,True,-1,Black Hills State,Rocky Mountain,ii,,Colorado State-Pueblo,Rocky Mountain,ii,
0,2022,11,regular,False,True,-1,Northern State,Northern Sun,ii,,Minnesota-Duluth,Northern Sun,ii,
0,2022,11,regular,False,True,-1,South Dakota Mines,Rocky Mountain,ii,,Chadron State,Rocky Mountain,ii,
0,2022,11,regular,False,True,-1,Barton College,South Atlantic,ii,,Erskine,South Atlantic,ii,
0,2022,11,regular,False,True,-1,Indianapolis,Great Lakes,ii,,Truman State,Great Lakes,ii,
0,2022,11,regular,False,True,-1,Colorado Mines,Rocky Mountain,ii,,Fort Lewis,Rocky Mountain,ii,
0,2022,11,regular,False,True,-1,Coe,American Rivers,iii,,Wartburg,American Rivers,iii,
0,2022,11,regular,False,True,-1,Drake,Pioneer,fcs,27,Butler,Pioneer,fcs,24
0,2022,11,regular,False,True,-1,Missouri Western,Mid America,ii,,Lincoln (MO),Mid America,ii,
0,2022,11,regular,False,True,-1,Western Illinois,MVFC,fcs,0,Indiana State,MVFC,fcs,21
0,2022,11,regular,False,True,-1,Norfolk State,MEAC,fcs,14,North Carolina Central,MEAC,fcs,48
0,2022,11,regular,False,True,-1,Anna Maria College,ECFC,iii,,Castleton State College,ECFC,iii,
0,2022,11,regular,False,True,-1,Northern Colorado,Big Sky,fcs,21,Northern Arizona,Big Sky,fcs,20
0,2022,11,regular,False,True,-1,Huntingdon,USA South,iii,,LaGrange College,USA South,iii,
0,2022,11,regular,False,False,-1,Murray State,OVC,fcs,27,Robert Morris,Big South,fcs,9
0,2022,11,regular,False,True,-1,UW-River Falls,Wisconsin,iii,35,UW-Stout,Wisconsin,iii,34
0,2022,11,regular,False,True,-1,Lakeland University,NACC,iii,70,Rockford,NACC,iii,21
0,2022,11,regular,False,True,-1,UW-Whitewater,Wisconsin,iii,79,Wisconsin-Stevens Point,Wisconsin,iii,10
0,2022,11,regular,False,True,-1,North Central,CCIW,iii,63,Augustana (IL),CCIW,iii,3
0,2022,11,regular,False,True,-1,Carthage,CCIW,iii,,Millikin,CCIW,iii,
0,2022,11,regular,False,True,-1,Wheaton College (Ill),CCIW,iii,,North Park,CCIW,iii,
0,2022,11,regular,False,True,-1,Missouri S&T,Great Lakes,ii,,Southwest Baptist,Great Lakes,ii,
0,2022,11,regular,False,True,-1,Mary Hardin-Baylor,American Southwest,iii,,McMurry,American Southwest,iii,
0,2022,11,regular,False,False,-1,The Citadel,Southern,fcs,66,Virginia Lynchburg,,,0
0,2022,11,regular,False,True,-1,Wisconsin-La Crosse,Wisconsin,iii,,Wisconsin-Platteville,Wisconsin,iii,
0,2022,11,regular,False,True,-1,Southwest Minnesota State,Northern Sun,ii,,Augustana (SD),Northern Sun,ii,
0,2022,11,regular,False,True,-1,Wheeling Jesuit,Mountain East,ii,,Fairmont State,Mountain East,ii,
0,2022,11,regular,False,False,-1,East Texas Baptist,American Southwest,iii,43,North American University,,,6
0,2022,11,regular,False,True,-1,Emporia State,Mid America,ii,21,Northwest Missouri State,Mid America,ii,27
0,2022,11,regular,False,True,-1,Midwestern State,Lone Star,ii,19,Angelo State,Lone Star,ii,37
0,2022,11,regular,False,False,-1,Lindenwood,OVC,fcs,63,McKendree,Great Lakes,ii,35
0,2022,11,regular,False,True,-1,Aurora,NACC,iii,,Concordia (WI),NACC,iii,
0,2022,11,regular,False,True,-1,Ohio Northern,Ohio,iii,,Wilmington (OH),Ohio,iii,
0,2022,11,regular,False,True,-1,Houston Christian,Southland,fcs,10,McNeese,Southland,fcs,21
0,2022,11,regular,False,True,-1,Pittsburg State,Mid America,ii,,Fort Hays State,Mid America,ii,
0,2022,11,regular,False,True,-1,University of Mary,Northern Sun,ii,14,Bemidji State,Northern Sun,ii,51
0,2022,11,regular,False,True,-1,Utah Tech,Western Athletic,fcs,34,Tarleton State,Western Athletic,fcs,28
0,2022,11,regular,False,True,-1,Mercer,Southern,fcs,13,Furman,Southern,fcs,23
0,2022,11,regular,False,True,-1,Missouri Southern State,Mid America,ii,20,Washburn,Mid America,ii,37
0,2022,11,regular,False,True,-1,Arkansas-Monticello,Great American,ii,,Southern Arkansas,Great American,ii,
0,2022,11,regular,False,True,-1,Western State,Rocky Mountain,ii,,Adams State,Rocky Mountain,ii,
0,2022,11,regular,False,True,-1,Central Oklahoma,Mid America,ii,13,Central Missouri State,Mid America,ii,10
0,2022,11,regular,False,True,-1,Harding,Great American,ii,,Arkansas Tech,Great American,ii,
0,2022,11,regular,False,True,-1,Colorado Mesa,Rocky Mountain,ii,,New Mexico Highlands,Rocky Mountain,ii,
0,2022,11,regular,False,True,-1,Henderson State,Great American,ii,,Ouachita Baptist,Great American,ii,
0,2022,11,regular,False,True,-1,East Central,Great American,ii,,Southeastern Oklahoma,Great American,ii,
0,2022,11,regular,False,True,-1,Southern,SWAC,fcs,27,Mississippi Valley State,SWAC,fcs,7
0,2022,11,regular,False,True,-1,Alcorn State,SWAC,fcs,17,Bethune-Cookman,SWAC,fcs,14
0,2022,11,regular,False,True,-1,Indiana (PA),Pennsylvania State Athletic,ii,,Bloomsburg,Pennsylvania State Athletic,ii,
0,2022,11,regular,False,True,-1,Arkansas-Pine Bluff,SWAC,fcs,24,Prairie View,SWAC,fcs,55
0,2022,11,regular,False,True,-1,Alabama State,SWAC,fcs,14,Florida A&M,SWAC,fcs,21
0,2022,11,regular,False,True,-1,Northeastern State,Mid America,ii,0,Nebraska-Kearney,Mid America,ii,42
0,2022,11,regular,False,True,-1,Weber State,Big Sky,fcs,45,Idaho State,Big Sky,fcs,7
0,2022,11,regular,False,False,-1,Southern Utah,Western Athletic,fcs,55,Lincoln University (CA),,,0
0,2022,11,regular,False,True,-1,Mississippi College,Gulf South,ii,21,West Florida,Gulf South,ii,56
0,2022,11,regular,False,True,-1,Eastern Illinois,OVC,fcs,7,Southeast Missouri State,OVC,fcs,31
0,2022,11,regular,False,True,-1,South Dakota State,MVFC,fcs,31,Illinois State,MVFC,fcs,7
0,2022,11,regular,False,True,-1,Missouri State,MVFC,fcs,25,Youngstown State,MVFC,fcs,22
0,2022,11,regular,False,True,-1,Houston,American Athletic,fbs,43,Temple,American Athletic,fbs,36
0,2022,11,regular,False,False,-1,Arkansas State,Sun Belt,fbs,35,UMass,FBS Independents,fbs,33
0,2022,11,regular,False,True,-1,Valdosta State,Gulf South,ii,,Shorter,Gulf South,ii,
0,2022,11,regular,False,True,-1,Delta State,Gulf South,ii,,West Alabama,Gulf South,ii,
0,2022,11,regular,False,True,-1,Montana,Big Sky,fcs,63,Eastern Washington,Big Sky,fcs,7
0,2022,11,regular,False,True,-1,Washington State,Pac-12,fbs,28,Arizona State,Pac-12,fbs,18
0,2022,11,regular,False,True,-1,Marshall,Sun Belt,fbs,28,Appalachian State,Sun Belt,fbs,21
0,2022,11,regular,False,True,-1,Minnesota,Big Ten,fbs,31,Northwestern,Big Ten,fbs,3
0,2022,11,regular,False,True,-1,Georgia Tech,ACC,fbs,14,Miami,ACC,fbs,35
0,2022,11,regular,False,True,-1,Middle Tennessee,Conference USA,fbs,24,Charlotte,Conference USA,fbs,14
0,2022,11,regular,False,True,-1,NC State,ACC,fbs,20,Boston College,ACC,fbs,21
0,2022,11,regular,False,True,-1,Air Force,Mountain West,fbs,35,New Mexico,Mountain West,fbs,3
0,2022,11,regular,False,True,-1,Tulane,American Athletic,fbs,31,UCF,American Athletic,fbs,38
0,2022,11,regular,False,True,-1,Ole Miss,SEC,fbs,24,Alabama,SEC,fbs,30
0,2022,11,regular,False,True,-1,Oklahoma State,Big 12,fbs,20,Iowa State,Big 12,fbs,14
0,2022,11,regular,False,True,-1,UAB,Conference USA,fbs,41,North Texas,Conference USA,fbs,21
0,2022,11,regular,False,True,-1,Clemson,ACC,fbs,31,Louisville,ACC,fbs,16
0,2022,11,regular,False,True,-1,Whitworth,Northwest,iii,14,George Fox University,Northwest,iii,28
0,2022,11,regular,False,True,-1,Iowa,Big Ten,fbs,24,Wisconsin,Big Ten,fbs,10
0,2022,11,regular,False,True,-1,Michigan,Big Ten,fbs,34,Nebraska,Big Ten,fbs,3
0,2022,11,regular,False,True,-1,UT San Antonio,Conference USA,fbs,51,Louisiana Tech,Conference USA,fbs,7
0,2022,11,regular,False,True,-1,Penn State,Big Ten,fbs,30,Maryland,Big Ten,fbs,0
0,2022,11,regular,False,False,-1,Troy,Sun Belt,fbs,10,Army,FBS Independents,fbs,9
0,2022,11,regular,False,True,-1,Pacific Lutheran,Northwest,iii,,Pacific (OR),Northwest,iii,
